Date,Close/Last,Volume,Open,High,Low
06/22/2023,$293.30,1800804,$294.62,$295.08,$291.525
06/21/2023,$294.52,2837179,$293.32,$295.1575,$292.81
06/20/2023,$293.04,2729976,$293.65,$297.18,$292.68
06/16/2023,$293.70,4891171,$294.51,$296.565,$293.14
06/15/2023,$292.61,2619166,$289.65,$293.48,$288.26
06/14/2023,$288.44,1964468,$288.10,$289.56,$287.31
06/13/2023,$288.55,2027785,$288.50,$289.6855,$287.545
06/12/2023,$288.57,1885237,$288.16,$288.75,$286.50
06/09/2023,$286.79,1976684,$285.52,$287.2757,$284.74
06/08/2023,$285.78,3043997,$280.97,$286.06,$280.00
06/07/2023,$281.90,3614835,$284.45,$284.7399,$281.31
06/06/2023,$284.54,2771493,$289.86,$290.23,$281.98
06/05/2023,$288.43,1974537,$290.00,$290.50,$288.03
06/02/2023,$289.91,2869403,$286.70,$290.20,$286.14
06/01/2023,$287.87,2605265,$284.92,$288.0399,$283.60
05/31/2023,$285.11,3104929,$284.88,$285.695,$283.35
05/30/2023,$284.92,3385240,$283.93,$286.345,$283.675
05/26/2023,$286.04,2148422,$285.68,$288.75,$285.68
05/25/2023,$285.52,2748258,$286.79,$286.9065,$284.71
05/24/2023,$285.92,2262065,$286.45,$287.115,$284.58
05/23/2023,$286.37,2943889,$288.15,$288.50,$285.44
05/22/2023,$289.35,2514744,$295.55,$296.64,$289.14
05/19/2023,$295.55,2371249,$293.84,$296.00,$292.4732
05/18/2023,$294.05,2410912,$293.25,$294.43,$291.13
05/17/2023,$293.46,2802296,$295.52,$295.52,$292.65
05/16/2023,$294.15,2859744,$295.94,$296.19,$293.98
05/15/2023,$295.90,1700450,$295.77,$296.64,$294.66
05/12/2023,$296.14,1801866,$295.19,$296.43,$294.31
05/11/2023,$294.79,1955152,$296.50,$296.94,$293.36
05/10/2023,$296.57,1849297,$296.38,$298.00,$293.8401
05/09/2023,$296.66,1637587,$298.63,$298.86,$296.30
05/08/2023,$296.69,2969801,$297.10,$297.37,$295.57
05/05/2023,$296.60,1815841,$295.77,$297.02,$294.4625
05/04/2023,$295.16,2005472,$296.06,$296.31,$293.47
05/03/2023,$295.22,2425452,$296.76,$297.2562,$294.65
05/02/2023,$298.07,2083769,$297.37,$298.46,$295.58
05/01/2023,$297.58,2124401,$295.72,$298.80,$295.65
04/28/2023,$295.75,2838198,$294.83,$296.18,$293.91
04/27/2023,$294.72,3142286,$290.72,$295.0499,$290.00
04/26/2023,$289.76,3289959,$289.98,$291.50,$289.76
04/25/2023,$291.51,5845217,$295.00,$295.00,$289.43
04/24/2023,$293.20,2995244,$292.83,$293.43,$291.7101
04/21/2023,$292.06,2171180,$292.32,$292.53,$290.51
04/20/2023,$291.00,2274152,$290.96,$291.67,$289.88
04/19/2023,$291.27,2254075,$290.91,$291.60,$290.19
04/18/2023,$290.91,2086719,$289.40,$291.19,$289.00
04/17/2023,$289.31,2370988,$289.84,$290.51,$288.18
04/14/2023,$288.98,2054679,$289.29,$289.94,$287.62
04/13/2023,$289.07,3229280,$286.57,$289.5399,$286.11
04/12/2023,$285.30,2557446,$283.85,$286.79,$283.50
04/11/2023,$284.48,2732890,$283.17,$285.535,$282.75
04/10/2023,$283.78,1942019,$283.18,$284.1686,$281.99
04/06/2023,$282.89,1730953,$282.43,$283.4881,$281.57
04/05/2023,$282.02,2600775,$283.49,$284.98,$281.78
04/04/2023,$282.28,2282434,$281.41,$283.42,$280.39
04/03/2023,$282.14,2352716,$280.99,$282.87,$279.68
03/31/2023,$279.61,2902491,$278.92,$280.635,$278.50
03/30/2023,$277.79,1788868,$277.26,$278.40,$276.50
03/29/2023,$277.44,2053558,$277.00,$278.15,$276.45
03/28/2023,$275.85,2035971,$273.99,$276.22,$273.51
03/27/2023,$273.84,2799118,$272.00,$274.95,$270.57
03/24/2023,$271.33,2229368,$270.37,$271.83,$268.84
03/23/2023,$269.62,2263814,$267.99,$271.475,$267.99
03/22/2023,$267.87,2240797,$270.04,$271.98,$267.71
03/21/2023,$270.21,3120195,$270.00,$270.8675,$267.62
03/20/2023,$270.74,2109113,$267.84,$271.38,$267.84
03/17/2023,$267.20,5075300,$269.57,$269.97,$265.71
03/16/2023,$270.57,3098073,$265.78,$270.68,$265.505
03/15/2023,$266.34,3419419,$264.58,$266.41,$262.565
03/14/2023,$265.90,3194391,$263.12,$266.94,$262.60
03/13/2023,$263.08,3552410,$260.37,$267.40,$260.37
03/10/2023,$262.03,3093072,$263.73,$266.5799,$261.26
03/09/2023,$261.63,2339345,$267.09,$267.61,$260.865
03/08/2023,$265.33,2313951,$265.86,$266.16,$263.14
03/07/2023,$267.13,2766688,$271.52,$273.15,$266.82
03/06/2023,$270.64,2217669,$269.15,$270.78,$268.90
03/03/2023,$269.07,2725884,$268.42,$269.38,$266.20
03/02/2023,$267.57,2386008,$262.45,$268.46,$262.31
03/01/2023,$262.72,2058920,$262.54,$263.53,$261.68
02/28/2023,$263.91,2853396,$263.14,$264.58,$262.81
02/27/2023,$264.78,2024791,$265.03,$266.30,$263.535
02/24/2023,$263.68,2645314,$265.91,$266.28,$262.25
02/23/2023,$266.78,4216978,$267.70,$267.87,$263.96
02/22/2023,$268.64,2192035,$268.20,$270.48,$267.66
02/21/2023,$268.55,2824326,$269.29,$270.24,$267.61
02/17/2023,$269.99,3055817,$266.30,$270.00,$265.33
02/16/2023,$265.83,2785588,$265.07,$267.71,$263.28
02/15/2023,$266.56,1862678,$266.27,$267.6771,$265.15
02/14/2023,$266.61,2202289,$266.65,$267.52,$264.5921
02/13/2023,$266.20,2418349,$263.70,$266.79,$263.00
02/10/2023,$262.42,3049897,$260.87,$262.69,$260.29
02/09/2023,$260.66,3534565,$263.69,$263.945,$260.19
02/08/2023,$262.82,2801986,$265.09,$265.89,$262.45
02/07/2023,$267.34,2513954,$265.02,$267.77,$263.63
02/06/2023,$267.92,2863920,$264.99,$268.20,$264.36
02/03/2023,$264.23,3008496,$262.63,$265.22,$261.35
02/02/2023,$263.21,3735643,$264.89,$265.98,$262.02
02/01/2023,$266.27,3557746,$267.02,$268.455,$263.50
01/31/2023,$267.40,5477850,$265.09,$267.51,$263.25
01/30/2023,$270.89,2862378,$271.67,$272.57,$270.06
01/27/2023,$272.46,2203174,$275.00,$275.305,$271.97
01/26/2023,$274.72,2222673,$273.00,$274.75,$271.70
01/25/2023,$273.00,3097376,$270.33,$273.07,$268.82
01/24/2023,$269.56,2517081,$236.77,$270.16,$236.77
01/23/2023,$269.29,2434026,$268.84,$271.17,$267.76
01/20/2023,$268.58,2588648,$264.43,$268.65,$262.83
01/19/2023,$263.58,2845599,$266.72,$269.14,$263.53
01/18/2023,$266.04,3276469,$273.51,$274.37,$265.72
01/17/2023,$274.11,3640221,$270.02,$275.3873,$270.02
01/13/2023,$268.89,2169133,$266.39,$268.95,$265.88
01/12/2023,$266.69,1933090,$269.50,$269.92,$266.19
01/11/2023,$268.81,2391463,$269.52,$269.735,$266.96
01/10/2023,$268.91,1718418,$266.98,$269.095,$266.96
01/09/2023,$267.25,2654561,$269.93,$269.95,$266.77
01/06/2023,$269.47,2855559,$263.76,$269.885,$263.392
01/05/2023,$262.16,1945566,$264.76,$264.76,$261.375
01/04/2023,$264.39,2584148,$266.25,$266.55,$262.89
01/03/2023,$264.33,2743957,$263.53,$264.35,$259.51
12/30/2022,$263.53,1720151,$265.20,$265.38,$261.40
12/29/2022,$265.93,1393998,$265.94,$267.81,$264.88
12/28/2022,$265.11,1427815,$268.00,$268.14,$265.07
12/27/2022,$266.84,1674718,$268.66,$268.87,$266.60
12/23/2022,$267.57,1269060,$265.90,$268.345,$264.79
