Date,Close/Last,Volume,Open,High,Low
06/22/2023,$137.41,4827381,$137.15,$137.90,$135.89
06/21/2023,$136.86,5828444,$136.75,$137.43,$134.68
06/20/2023,$137.82,4868972,$137.10,$138.95,$136.66
06/16/2023,$138.64,14616000,$136.70,$138.92,$136.485
06/15/2023,$135.89,6614867,$136.75,$136.84,$135.46
06/14/2023,$136.23,6128322,$138.81,$139.27,$136.08
06/13/2023,$138.31,4229114,$137.51,$138.47,$137.20
06/12/2023,$137.73,4888612,$139.58,$139.67,$136.905
06/09/2023,$138.18,4359676,$137.56,$139.1858,$137.08
06/08/2023,$137.64,4714346,$137.00,$137.89,$136.00
06/07/2023,$136.50,4645397,$134.90,$137.06,$134.26
06/06/2023,$135.43,4359933,$137.47,$137.54,$134.63
06/05/2023,$136.86,4276414,$137.00,$138.31,$136.29
06/02/2023,$136.87,6661613,$133.71,$136.97,$133.50
06/01/2023,$133.44,11895560,$135.26,$135.26,$131.10
05/31/2023,$137.96,12579060,$136.62,$138.71,$135.7677
05/30/2023,$136.44,7671512,$135.49,$136.835,$135.25
05/26/2023,$137.56,7590596,$138.72,$139.85,$137.10
05/25/2023,$138.62,6986571,$140.03,$140.20,$138.26
05/24/2023,$141.15,4143510,$142.59,$142.94,$140.94
05/23/2023,$142.52,5121865,$144.45,$144.82,$142.34
05/22/2023,$144.90,3867314,$145.47,$146.66,$143.78
05/19/2023,$145.11,5610287,$143.86,$145.80,$143.80
05/18/2023,$143.44,4791232,$142.61,$143.56,$141.975
05/17/2023,$143.35,5482179,$143.02,$143.52,$140.52
05/16/2023,$143.29,4686169,$145.86,$146.94,$143.23
05/15/2023,$146.59,4391988,$147.67,$148.90,$145.66
05/12/2023,$147.15,3526535,$146.79,$147.60,$146.07
05/11/2023,$146.59,4300537,$147.29,$147.57,$145.19
05/10/2023,$146.42,4127299,$146.52,$146.9822,$145.1531
05/09/2023,$146.83,4201761,$147.41,$148.46,$146.27
05/08/2023,$147.45,3689670,$148.15,$148.20,$146.74
05/05/2023,$148.03,4447899,$148.54,$149.38,$147.14
05/04/2023,$147.36,5694328,$149.00,$149.00,$146.35
05/03/2023,$149.25,6815547,$151.07,$151.51,$148.45
05/02/2023,$151.62,5135645,$153.55,$155.02,$151.20
05/01/2023,$153.71,5601024,$150.84,$154.71,$150.82
04/28/2023,$151.12,7123969,$147.97,$151.39,$147.44
04/27/2023,$148.87,17063030,$153.87,$153.87,$147.16
04/26/2023,$161.80,5191976,$162.68,$163.26,$160.5015
04/25/2023,$164.90,5506163,$164.81,$166.20,$164.49
04/24/2023,$164.08,4729221,$162.57,$164.36,$162.33
04/21/2023,$162.41,4812336,$162.59,$163.19,$162.02
04/20/2023,$161.74,3808233,$161.18,$161.77,$160.58
04/19/2023,$161.21,4826940,$158.67,$161.44,$158.52
04/18/2023,$159.59,4996418,$161.00,$161.23,$158.41
04/17/2023,$161.18,4354109,$161.92,$162.20,$160.645
04/14/2023,$161.59,3473284,$162.64,$163.00,$160.93
04/13/2023,$162.69,3868681,$161.00,$162.861,$160.55
04/12/2023,$162.36,4005041,$162.12,$163.48,$161.60
04/11/2023,$161.38,2875876,$161.49,$162.59,$161.19
04/10/2023,$161.28,3309544,$161.71,$162.06,$160.21
04/06/2023,$161.55,5498465,$160.80,$162.19,$160.62
04/05/2023,$160.80,5743036,$160.00,$161.67,$159.01
04/04/2023,$159.78,4224607,$160.51,$161.73,$159.53
04/03/2023,$160.42,4389371,$158.25,$160.47,$157.7915
03/31/2023,$159.37,4957340,$158.43,$159.57,$157.73
03/30/2023,$157.92,3635850,$158.01,$158.53,$157.42
03/29/2023,$158.00,3959986,$158.98,$159.70,$156.36
03/28/2023,$158.25,3532488,$157.80,$158.5988,$157.45
03/27/2023,$157.54,3887844,$158.83,$159.14,$157.375
03/24/2023,$158.02,4678822,$155.28,$158.48,$154.59
03/23/2023,$155.30,4584071,$154.10,$156.50,$154.02
03/22/2023,$153.67,4376890,$155.68,$156.88,$153.61
03/21/2023,$156.77,4675760,$156.64,$157.05,$155.10
03/20/2023,$156.12,4408449,$154.52,$156.34,$154.46
03/17/2023,$154.22,42756430,$155.78,$156.07,$151.88
03/16/2023,$155.30,6331262,$153.20,$155.92,$152.51
03/15/2023,$154.06,6304637,$152.18,$154.38,$151.725
03/14/2023,$153.85,6644091,$151.95,$153.99,$151.46
03/13/2023,$151.95,7653805,$149.00,$153.32,$149.00
03/10/2023,$149.71,6825537,$147.84,$150.64,$147.47
03/09/2023,$147.35,5350616,$150.07,$150.91,$146.575
03/08/2023,$149.60,5860279,$152.79,$153.74,$148.54
03/07/2023,$152.93,4606864,$155.57,$155.67,$152.05
03/06/2023,$155.28,4051860,$155.79,$156.46,$154.545
03/03/2023,$156.06,4851351,$154.33,$156.17,$154.005
03/02/2023,$154.38,4569616,$155.23,$155.77,$154.21
03/01/2023,$155.27,5485959,$152.76,$155.58,$152.37
02/28/2023,$153.90,7561840,$153.96,$154.37,$152.62
02/27/2023,$154.28,6828968,$153.26,$154.745,$153.10
02/24/2023,$152.71,5621293,$151.30,$152.98,$150.905
02/23/2023,$152.07,5993448,$150.90,$153.57,$149.17
02/22/2023,$150.67,6041747,$151.00,$152.15,$150.24
02/21/2023,$152.00,8466058,$149.82,$153.02,$149.82
02/17/2023,$151.31,4562520,$149.15,$151.39,$148.61
02/16/2023,$149.53,3757489,$149.11,$150.50,$148.73
02/15/2023,$151.06,5648431,$152.62,$153.49,$150.83
02/14/2023,$152.59,4662841,$153.92,$154.00,$151.76
02/13/2023,$153.73,5602677,$152.02,$153.78,$151.26
02/10/2023,$152.05,8956730,$149.69,$153.18,$148.77
02/09/2023,$148.70,12216910,$148.50,$153.70,$147.90
02/08/2023,$144.61,5753781,$145.41,$146.35,$144.47
02/07/2023,$145.14,5401859,$144.58,$145.462,$143.66
02/06/2023,$145.02,4296963,$145.74,$146.33,$144.805
02/03/2023,$145.20,6552966,$145.92,$146.80,$144.70
02/02/2023,$144.84,6160758,$145.93,$145.93,$143.44
02/01/2023,$146.60,5439922,$146.63,$147.44,$145.25
01/31/2023,$147.75,5628869,$145.63,$147.85,$144.41
01/30/2023,$145.65,4573369,$145.87,$147.12,$145.26
01/27/2023,$146.28,4591481,$147.31,$147.6799,$146.015
01/26/2023,$147.40,4577825,$147.92,$148.70,$147.11
01/25/2023,$147.79,5744293,$147.38,$147.98,$146.50
01/24/2023,$147.69,5171361,$148.08,$148.865,$146.44
01/23/2023,$148.55,7616363,$149.86,$150.43,$148.0542
01/20/2023,$149.59,7059012,$149.43,$149.71,$147.15
01/19/2023,$148.71,7170148,$148.95,$150.54,$147.3317
01/18/2023,$149.20,6190824,$152.12,$152.42,$149.07
01/17/2023,$152.83,8507159,$153.80,$155.10,$152.58
01/13/2023,$153.60,6019501,$152.09,$153.81,$151.34
01/12/2023,$152.22,7665110,$155.00,$155.26,$151.72
01/11/2023,$157.17,7492023,$159.22,$159.34,$155.06
01/10/2023,$159.64,5936187,$162.23,$162.42,$158.30
01/09/2023,$161.66,7832955,$165.90,$166.28,$160.88
01/06/2023,$166.55,5099112,$164.84,$168.11,$164.12
01/05/2023,$163.49,3516002,$163.09,$164.49,$162.34
01/04/2023,$163.69,4440480,$162.40,$164.28,$161.51
01/03/2023,$162.38,4937722,$162.04,$163.02,$160.81
12/30/2022,$161.61,3680370,$162.23,$162.845,$159.82
12/29/2022,$162.56,3112642,$162.96,$163.88,$162.19
12/28/2022,$162.23,2944692,$163.70,$164.69,$162.11
12/27/2022,$162.99,2669310,$163.49,$163.81,$161.7797
12/23/2022,$163.10,2685137,$163.39,$163.82,$162.33
12/22/2022,$163.27,3606176,$161.87,$163.39,$161.53
12/21/2022,$162.21,3707199,$161.45,$162.73,$160.36
12/20/2022,$160.58,4221227,$161.61,$161.85,$160.07
12/19/2022,$161.49,4033361,$160.78,$162.23,$160.06
12/16/2022,$160.48,18905520,$162.05,$163.32,$160.48
12/15/2022,$163.10,5268477,$163.89,$164.61,$161.95
12/14/2022,$164.86,4485377,$164.60,$165.98,$162.83
12/13/2022,$164.79,5050473,$166.95,$167.50,$164.67
12/12/2022,$165.32,4109432,$163.21,$165.49,$162.75
12/09/2022,$163.06,4644814,$166.76,$167.75,$162.81
12/08/2022,$165.99,4274507,$165.40,$166.23,$164.28
12/07/2022,$165.40,4637777,$163.69,$165.53,$163.26
12/06/2022,$163.72,5480495,$164.03,$164.385,$161.55
12/05/2022,$163.94,4859547,$162.89,$165.19,$162.89
12/02/2022,$163.66,4305089,$160.72,$163.76,$160.5125
12/01/2022,$161.63,5827897,$161.00,$163.20,$159.98
11/30/2022,$161.18,12342540,$158.79,$161.18,$156.46
11/29/2022,$158.20,3688967,$158.31,$159.4299,$157.21
11/28/2022,$158.43,3902961,$160.00,$160.73,$157.83
11/25/2022,$159.62,1661909,$159.59,$160.75,$159.2411
11/23/2022,$159.39,3221178,$159.95,$160.94,$158.82
11/22/2022,$159.79,5351192,$157.69,$159.88,$157.5601
11/21/2022,$157.11,6492325,$155.395,$158.6286,$154.43
11/18/2022,$154.98,5691126,$153.67,$155.64,$153.67
11/17/2022,$152.16,5069501,$150.97,$153.074,$149.97
11/16/2022,$151.87,7358683,$153.44,$156.69,$151.23
11/15/2022,$153.04,5909485,$153.39,$153.42,$149.9614
11/14/2022,$151.74,7077092,$150.98,$154.535,$150.98
11/11/2022,$150.16,6786445,$149.54,$150.52,$145.745
11/10/2022,$149.72,5607668,$150.66,$150.66,$147.75
11/09/2022,$147.62,4573740,$148.59,$150.57,$147.04
11/08/2022,$148.53,4637534,$148.83,$151.63,$147.96
11/07/2022,$148.10,4304139,$145.28,$148.80,$144.70
11/04/2022,$145.28,4623813,$145.35,$145.58,$143.08
11/03/2022,$144.42,3850854,$144.00,$145.42,$143.03
11/02/2022,$144.52,5345330,$147.03,$148.08,$144.48
11/01/2022,$146.91,6351399,$146.66,$147.70,$144.55
10/31/2022,$146.40,8604836,$145.17,$146.78,$144.08
10/28/2022,$147.61,10812160,$145.93,$148.98,$142.34
10/27/2022,$153.50,6850415,$153.76,$153.99,$152.06
10/26/2022,$152.51,4728270,$151.01,$152.89,$150.70
10/25/2022,$149.82,5229382,$148.03,$150.60,$147.285
10/24/2022,$150.89,5139685,$148.71,$151.53,$148.70
10/21/2022,$147.06,5419447,$143.34,$147.755,$142.425
10/20/2022,$142.93,3880102,$143.16,$144.0367,$142.43
10/19/2022,$143.13,3333531,$144.80,$145.45,$142.31
10/18/2022,$144.60,3540393,$145.23,$145.8694,$143.53
10/17/2022,$144.41,4016197,$142.65,$144.93,$142.10
10/14/2022,$142.94,5290634,$142.60,$144.48,$142.21
10/13/2022,$142.92,5066422,$136.70,$143.18,$136.27
10/12/2022,$139.98,4527978,$141.64,$143.06,$139.93
10/11/2022,$141.51,5675053,$138.02,$143.68,$138.02
10/10/2022,$138.31,3830982,$139.03,$139.585,$136.87
10/07/2022,$138.76,4648839,$139.01,$140.05,$137.55
10/06/2022,$140.29,5124994,$142.79,$142.99,$139.90
10/05/2022,$143.33,4777913,$141.47,$144.47,$141.1101
10/04/2022,$141.99,6612386,$139.21,$142.72,$137.7585
10/03/2022,$138.32,7437506,$135.88,$138.80,$135.3058
09/30/2022,$134.21,15358990,$142.20,$142.325,$134.09
09/29/2022,$142.72,5509430,$144.85,$145.25,$141.83
09/28/2022,$144.60,5226665,$144.22,$145.317,$142.6222
09/27/2022,$141.72,5598162,$142.59,$145.54,$141.29
09/26/2022,$141.21,5697755,$142.08,$142.80,$140.11
09/23/2022,$143.06,5751553,$142.07,$143.4199,$140.9534
09/22/2022,$143.01,6160998,$140.21,$144.46,$140.00
09/21/2022,$140.31,5076059,$142.15,$143.6282,$140.29
09/20/2022,$141.77,4532904,$141.82,$142.49,$140.37
09/19/2022,$142.66,5042468,$143.64,$143.86,$141.43
09/16/2022,$144.06,13887530,$143.40,$144.85,$141.36
09/15/2022,$142.51,6416933,$139.99,$143.90,$139.39
09/14/2022,$139.55,4673843,$139.17,$140.4391,$138.27
09/13/2022,$138.53,6195920,$140.55,$141.93,$137.49
09/12/2022,$142.24,4938378,$141.01,$142.87,$140.32
09/09/2022,$141.42,4427619,$140.40,$142.1699,$140.10
09/08/2022,$140.52,3988381,$139.64,$140.57,$138.65
09/07/2022,$138.71,4141659,$137.55,$139.04,$135.34
09/06/2022,$137.59,4810638,$137.30,$139.35,$136.24
09/02/2022,$136.28,3601571,$138.66,$139.40,$135.81
09/01/2022,$138.45,4521000,$134.64,$138.59,$134.10
08/31/2022,$134.46,5789572,$135.69,$136.0418,$134.17
08/30/2022,$135.55,4337138,$135.14,$136.485,$134.89
08/29/2022,$135.71,3835815,$136.20,$136.7201,$134.76
08/26/2022,$136.35,3838778,$138.89,$139.85,$136.25
08/25/2022,$139.33,3301213,$138.77,$139.561,$137.67
08/24/2022,$137.91,5018913,$139.05,$139.46,$137.70
08/23/2022,$139.02,3768140,$139.65,$140.85,$138.45
08/22/2022,$140.34,4023503,$141.97,$142.66,$139.96
08/19/2022,$141.85,4530905,$141.78,$143.36,$141.455
08/18/2022,$141.29,3525304,$141.49,$141.58,$139.82
08/17/2022,$141.44,3605241,$141.42,$142.765,$140.5536
08/16/2022,$142.55,3852310,$142.11,$143.98,$142.08
08/15/2022,$142.29,4513165,$143.11,$143.28,$140.42
08/12/2022,$142.60,5208659,$141.89,$143.09,$140.27
08/11/2022,$142.08,5972801,$140.23,$142.87,$139.66
08/10/2022,$140.94,4075303,$140.91,$141.06,$139.00
08/09/2022,$140.25,3819828,$140.68,$142.24,$139.875
08/08/2022,$140.34,4854572,$138.04,$140.80,$137.77
08/05/2022,$138.04,5371137,$139.05,$139.91,$137.95
08/04/2022,$138.92,7071686,$142.09,$142.58,$138.69
08/03/2022,$141.20,5474235,$141.72,$143.02,$140.645
08/02/2022,$140.39,5197280,$141.18,$142.84,$140.10
08/01/2022,$140.22,8523926,$141.51,$142.84,$139.15
07/29/2022,$143.51,17754730,$145.44,$146.30,$139.05
07/28/2022,$149.75,6572286,$151.44,$152.41,$146.62
07/27/2022,$151.15,4145779,$149.50,$151.50,$148.93
07/26/2022,$150.87,4900782,$151.15,$153.5638,$150.33
07/25/2022,$150.22,4347064,$148.54,$150.94,$148.51
07/22/2022,$148.47,3639742,$148.47,$149.29,$147.58
07/21/2022,$147.75,4066839,$147.24,$147.84,$146.02
07/20/2022,$147.69,5315701,$149.53,$150.45,$147.335
07/19/2022,$149.74,5647075,$150.00,$150.23,$148.80
07/18/2022,$149.57,6838632,$153.80,$154.4706,$148.89
07/15/2022,$153.62,4872998,$151.84,$153.8653,$151.425
07/14/2022,$150.44,7576966,$148.89,$151.01,$148.49
07/13/2022,$152.15,5221159,$152.00,$153.83,$151.30
07/12/2022,$152.46,5319521,$153.00,$154.57,$152.06
07/11/2022,$153.23,4492189,$152.28,$154.50,$152.28
07/08/2022,$152.85,4078438,$152.00,$155.25,$151.79
07/07/2022,$152.00,6516294,$150.20,$152.58,$150.012
07/06/2022,$152.53,5113557,$154.61,$154.99,$151.685
07/05/2022,$153.93,5479930,$151.90,$154.05,$149.66
07/01/2022,$153.80,4619958,$153.08,$153.86,$151.4588
06/30/2022,$153.16,7289474,$153.17,$154.04,$150.87
06/29/2022,$154.14,6140869,$153.90,$156.62,$153.35
06/28/2022,$152.49,5735763,$153.17,$155.115,$151.39
06/27/2022,$153.14,5377329,$153.00,$155.45,$152.75
06/24/2022,$152.34,8527824,$150.89,$152.74,$149.62
06/23/2022,$149.45,7794996,$148.72,$150.80,$147.54
06/22/2022,$147.56,7996281,$143.72,$150.10,$143.61
06/21/2022,$143.47,7160529,$139.95,$143.965,$139.70
06/17/2022,$138.28,10429910,$137.60,$139.53,$137.185
06/16/2022,$139.15,6963350,$136.54,$139.29,$135.76
06/15/2022,$138.09,5981766,$136.57,$139.09,$136.23
06/14/2022,$137.62,5861797,$139.44,$140.66,$136.318
06/13/2022,$139.42,5996965,$140.86,$142.065,$138.78
06/10/2022,$143.20,5465177,$144.34,$144.6331,$142.15
06/09/2022,$145.43,5644278,$149.72,$150.52,$145.30
06/08/2022,$149.25,4835297,$148.90,$149.85,$148.245
06/07/2022,$149.14,4991336,$146.92,$149.345,$145.865
06/06/2022,$146.53,3912363,$147.00,$147.82,$145.66
06/03/2022,$147.17,4891769,$146.75,$148.21,$146.75
06/02/2022,$146.75,5999151,$146.65,$147.07,$142.90
06/01/2022,$146.02,5598079,$147.79,$147.89,$144.32
05/31/2022,$147.37,11227810,$148.64,$148.88,$146.665
05/27/2022,$150.00,8404961,$149.52,$150.05,$147.75
05/26/2022,$150.57,6659284,$151.63,$153.065,$150.39
05/25/2022,$151.96,5042646,$150.36,$152.99,$149.79
05/24/2022,$149.11,6367369,$147.03,$151.35,$146.61
05/23/2022,$148.03,6886431,$151.65,$152.00,$147.19
05/20/2022,$151.01,6746396,$152.33,$153.52,$147.81
