Date,Close/Last,Volume,Open,High,Low
06/22/2023,$110.70,70754780,$112.24,$114.00,$109.85
06/21/2023,$112.11,82835620,$118.485,$119.1888,$111.67
06/20/2023,$118.93,58851780,$119.085,$121.75,$117.70
06/16/2023,$120.08,82007080,$125.82,$125.85,$119.90
06/15/2023,$124.24,85587120,$125.39,$125.70,$122.26
06/14/2023,$127.33,95888120,$126.525,$127.725,$123.81
06/13/2023,$124.53,132461900,$132.32,$132.83,$122.45
06/12/2023,$129.19,85673080,$128.52,$130.48,$126.40
06/09/2023,$124.92,75105040,$123.57,$127.25,$123.55
06/08/2023,$121.05,65246930,$118.295,$122.21,$117.05
06/07/2023,$117.83,81755150,$124.025,$125.34,$117.07
06/06/2023,$124.23,75257500,$117.91,$124.42,$117.74
06/05/2023,$117.93,52602860,$116.59,$119.32,$116.42
06/02/2023,$117.86,52382420,$120.75,$121.66,$117.675
06/01/2023,$119.47,66032920,$117.29,$121.28,$116.60
05/31/2023,$118.21,87552220,$122.42,$123.96,$117.86
05/30/2023,$125.27,98902280,$130.415,$130.79,$123.51
05/26/2023,$127.03,92922750,$122.46,$127.43,$120.89
05/25/2023,$120.35,108514700,$117.305,$120.69,$115.80
05/24/2023,$108.27,65910460,$105.98,$108.91,$105.64
05/23/2023,$108.12,73099110,$107.25,$110.99,$107.19
05/22/2023,$108.00,65424230,$104.68,$108.79,$103.4923
05/19/2023,$105.82,67880220,$106.36,$107.29,$104.6201
05/18/2023,$107.93,74338720,$103.98,$108.10,$103.93
05/17/2023,$103.75,75240890,$101.79,$104.14,$100.05
05/16/2023,$101.48,90622880,$97.39,$103.28,$97.31
05/15/2023,$97.40,51749210,$95.20,$97.43,$93.45
05/12/2023,$95.26,53829710,$96.83,$97.45,$93.68
05/11/2023,$97.10,57061030,$98.155,$99.19,$96.14
05/10/2023,$97.02,95619500,$96.42,$99.94,$96.12
05/09/2023,$95.06,68674790,$94.89,$96.16,$93.4281
